Time_Sec,CPU_Percent_Total,Memory_GB
1.0,56.98,1.0903
2.0,63.42,1.2793
3.0,72.74,1.5792
4.01,67.28,1.7835
5.01,81.3,1.8596
6.01,83.39,1.9953
7.01,76.89,2.1527
8.01,65.87,2.3021
9.01,82.55,2.5031
10.01,82.47,2.7613
11.01,74.87,2.8934
12.02,84.09,3.0618
13.02,77.49,3.2929
14.02,77.01,3.6198
15.02,76.85,3.9829
16.02,76.72,4.3601
17.02,76.11,4.7737
18.02,75.41,5.1809
19.03,75.25,5.6158
20.03,75.49,6.1385
21.03,76.34,6.5382
22.03,75.67,6.893
23.03,61.0,2.5316
24.03,86.24,2.8981
25.03,86.4,3.0958
26.03,75.57,3.4936
27.04,78.88,3.9761
28.04,75.14,4.4096
29.04,76.23,4.8336
30.04,75.69,5.2669
31.04,75.64,5.7242
32.04,75.42,6.2275
33.04,76.95,6.6222
34.05,76.18,7.0099
35.05,60.94,2.6417
36.05,77.27,2.4901
37.05,79.84,2.7758
38.05,75.25,2.5198
39.05,83.64,2.89
40.05,87.88,3.0506
41.05,80.55,3.3499
42.06,65.57,2.6677
43.06,84.02,2.8938
44.06,68.99,2.6725
45.06,84.16,2.9273
46.06,72.24,2.438
47.06,71.75,2.7246
48.06,78.75,2.5875
49.07,83.25,2.8006
50.07,72.79,2.6908
51.07,86.04,2.9203
52.07,67.19,2.8297
53.07,76.29,2.6806
54.07,81.49,2.9299
55.07,74.49,2.697
56.07,82.96,2.9228
57.08,85.49,3.2514
58.08,70.1,2.843
59.08,84.33,3.0177
60.08,77.34,2.6253
61.08,71.12,2.8506
62.08,90.67,3.046
63.08,73.78,2.6791
64.09,90.05,2.8946
65.09,88.77,3.094
66.09,68.28,2.679
67.09,73.37,2.8448
68.09,92.15,3.0165
69.09,74.22,2.8423
70.09,92.0,3.0288
71.09,68.32,2.8252
72.1,75.68,2.9483
73.1,72.3,2.7468
74.1,86.58,3.0615
75.1,92.75,3.3138
76.1,66.38,2.7546
77.1,78.54,3.0225
78.1,93.08,3.1684
79.1,84.15,3.3864
80.11,62.53,2.7236
81.11,81.42,3.0346
82.11,84.16,3.1487
83.11,85.11,3.36
84.11,82.52,3.6829
85.11,69.42,2.6661
86.11,76.88,2.8591
87.12,83.57,3.047
88.12,77.05,3.0499
