Time_Sec,CPU_Percent_Total,Memory_GB
1.0,58.24,0.2142
2.0,64.41,0.4503
3.0,68.77,0.6861
4.01,73.34,0.8135
5.01,81.0,0.9146
6.01,85.52,1.0248
7.01,84.05,1.2086
8.01,77.96,1.2896
9.01,71.32,1.4451
10.01,78.72,1.6462
11.02,85.62,1.9582
12.02,87.88,2.0743
13.02,86.65,2.2357
14.02,74.66,2.4528
15.02,79.97,2.7555
16.02,79.6,3.0876
17.02,79.05,3.434
18.03,77.68,3.8384
19.03,76.78,4.2367
20.03,78.41,4.6045
21.03,76.58,5.0572
22.03,77.21,5.5051
23.03,78.47,5.8042
24.04,77.73,6.1296
25.04,67.15,1.726
26.04,86.51,2.0194
27.04,89.32,2.256
28.04,82.47,2.6476
29.04,82.36,3.0584
30.04,73.55,3.4173
31.04,77.63,3.8245
32.05,76.59,4.2223
33.05,75.02,4.6005
34.05,76.27,5.0226
35.05,76.12,5.3338
36.05,77.38,5.5942
37.05,79.34,5.8174
38.06,77.48,6.0836
39.06,62.51,1.7023
40.06,84.14,1.9056
41.06,76.4,1.8435
42.06,81.35,1.6063
43.06,82.83,1.9438
44.06,87.46,2.1374
45.06,79.66,2.3817
46.07,63.33,1.6643
47.07,88.48,1.8815
48.07,76.17,1.6225
49.07,71.06,1.7944
50.07,83.85,1.9873
51.07,84.83,2.2031
52.07,63.52,1.7343
53.07,87.85,1.9335
54.08,61.96,1.7335
55.08,77.26,1.8952
56.08,80.35,1.7236
57.08,74.01,1.8991
58.08,79.76,2.0186
59.08,69.22,1.8804
60.08,82.73,2.0342
61.09,77.89,1.9092
62.09,84.92,2.1014
63.09,72.42,1.8205
64.09,86.93,2.0079
65.09,89.99,2.1599
66.09,83.23,2.3787
67.09,65.87,1.8785
68.09,77.43,2.0208
69.1,89.77,2.2026
70.1,70.24,1.7857
71.1,73.93,1.9615
72.1,84.22,2.0696
73.1,84.35,2.2859
74.1,64.87,1.8421
75.1,77.06,2.0041
76.11,92.05,2.2306
77.11,58.03,1.8122
78.11,80.48,1.9847
79.11,90.44,2.1488
80.11,70.18,1.8939
81.11,77.46,2.0194
82.11,76.39,1.7888
83.12,78.71,1.9654
84.12,88.01,2.099
85.12,64.26,1.8481
86.12,79.39,2.1215
87.12,93.15,2.2532
88.12,85.53,2.4229
89.12,61.07,1.8636
90.12,81.82,2.1455
91.13,94.83,2.268
92.13,86.84,2.4201
93.13,64.35,1.8449
94.13,79.58,2.133
95.13,77.83,2.2352
96.13,84.82,2.3824
97.13,84.74,2.6129
98.14,79.62,2.8874
99.14,56.72,1.8179
100.14,75.67,2.0055
101.14,88.48,2.3209
102.14,72.61,1.8475
103.14,84.39,2.0774
104.14,77.11,1.8705
105.14,83.03,2.1
106.15,67.27,1.8257
107.15,82.28,1.9959
108.15,78.55,1.7923
109.15,73.82,1.9615
110.15,85.68,2.0751
111.15,73.73,1.9339
112.15,79.43,2.0349
113.15,73.04,1.9342
114.16,87.39,2.0934
115.16,73.32,1.9508
116.16,73.72,1.8006
117.16,77.91,2.0374
118.16,77.1,2.4067
119.16,73.1,2.809
120.16,61.53,3.2443
121.17,73.84,3.4004
122.17,89.19,3.6451
123.17,72.9,3.7603
124.17,77.97,3.935
125.17,74.33,4.1143
126.17,73.63,4.2798
127.17,76.87,4.5091
128.18,54.12,4.7111
129.18,77.0,5.3088
130.18,75.75,5.7679
131.18,67.88,5.9261
132.18,49.05,6.0759
133.18,75.3,6.2134
134.18,77.32,6.3802
135.18,70.48,6.5379
136.19,76.0,6.6972
137.19,84.27,7.215
138.19,62.69,7.2681
139.19,52.6,7.2682
140.19,48.8,7.2682
141.19,54.22,7.2683
142.19,38.77,7.2686
143.2,65.96,7.3041
144.2,67.57,7.3693
145.2,48.83,7.3693
146.2,38.53,7.3693
147.2,53.94,7.3695
148.2,29.83,7.3695
149.21,27.14,7.3695
150.21,28.13,7.3695
151.21,29.01,7.3695
152.21,26.45,7.3696
153.21,27.02,7.3696
154.21,28.48,7.3696
155.21,25.39,7.3696
156.22,33.47,7.3748
157.22,57.73,7.9787
158.22,45.16,7.9886
159.22,33.32,7.9886
160.22,26.79,7.9886
161.22,38.5,7.9886
162.23,26.57,7.9886
163.23,32.21,7.9886
164.23,30.48,7.9886
165.23,38.48,7.9887
166.23,42.12,7.9885
167.23,33.76,7.9887
168.23,26.31,7.9887
169.23,25.74,7.9887
170.24,25.33,7.9887
171.24,28.49,7.9888
172.24,26.5,7.9886
173.24,26.67,7.9886
174.24,26.33,7.9886
175.25,29.97,7.9886
176.25,27.13,7.9887
177.25,56.21,8.1902
178.25,45.39,8.1903
179.25,71.76,8.1924
180.25,34.97,1.8123
181.25,79.36,2.0627
182.26,87.76,2.2941
183.26,88.43,1.9038
184.26,69.46,1.9544
185.26,84.01,2.1177
186.26,91.32,2.3953
187.26,87.02,2.7033
188.26,71.41,1.932
189.27,87.42,2.2082
190.27,92.46,2.5326
191.27,81.84,2.9477
192.27,77.47,3.2797
193.27,76.61,3.5541
194.27,75.37,3.8433
195.27,76.09,4.1241
196.28,75.73,4.4195
197.28,76.65,4.7805
198.28,76.73,5.2052
199.28,75.63,5.6156
200.28,76.17,6.0081
201.28,75.98,6.5141
202.28,75.14,6.9227
203.29,58.59,6.9233
204.29,78.83,7.0244
205.29,77.0,7.0302
206.29,74.39,7.0306
207.29,48.47,1.8042
208.29,73.26,1.9952
209.29,71.83,1.8092
210.3,74.9,1.9931
211.3,76.96,1.7717
212.3,71.5,2.0053
213.3,79.24,2.3546
214.3,76.63,2.7317
215.3,75.33,3.1275
216.3,66.55,3.4222
217.31,86.87,3.6201
218.31,84.09,3.899
219.31,81.06,4.119
220.31,79.24,4.2425
221.31,77.53,4.4119
222.31,74.9,4.5983
223.31,76.46,4.8189
224.32,63.72,5.0282
225.32,76.73,5.2419
226.32,76.46,5.4265
227.32,70.77,5.5545
228.32,75.74,5.8103
229.32,77.04,6.0791
230.32,75.42,6.2251
231.33,72.46,6.3989
232.33,74.73,6.5988
233.33,70.83,6.7436
234.33,79.33,7.3124
235.33,44.82,7.3124
236.33,49.72,7.3124
237.33,41.66,7.3124
238.34,38.94,7.3124
239.34,30.72,7.3125
240.34,39.2,7.4128
241.34,36.21,7.4129
242.34,38.91,7.4128
243.34,30.11,7.4128
244.35,35.91,7.4128
245.35,52.25,7.4128
