Time_Sec,CPU_Percent_Total,Memory_GB
1.0,227.18,0.2874
2.0,237.33,0.4482
3.0,263.81,0.6632
4.01,289.43,0.821
5.01,290.03,0.9499
6.01,339.54,0.9788
7.01,343.12,1.0822
8.01,313.98,1.2042
9.01,292.39,1.349
10.01,347.58,1.4724
11.02,300.86,1.7103
12.02,335.51,1.8229
13.02,331.77,2.0684
14.02,330.83,2.2084
15.02,236.43,1.6279
16.02,319.61,1.9472
17.02,332.67,2.1249
18.02,351.74,2.3214
19.03,332.35,2.6604
20.03,324.39,2.9512
21.03,310.21,3.1864
22.03,308.2,3.3697
23.03,307.27,3.5653
24.03,306.92,3.8141
25.03,304.46,3.9729
26.04,305.02,4.0765
27.04,307.05,4.2613
28.04,302.84,4.3837
29.04,303.08,4.5075
30.04,303.52,4.6435
31.04,306.08,4.8497
32.04,247.55,4.9608
33.04,291.06,5.0544
34.05,125.18,5.1239
35.05,209.98,5.2038
36.05,144.93,5.3687
37.05,121.97,5.434
38.05,144.55,5.5201
39.05,178.35,5.5918
40.05,231.77,5.7099
41.06,110.33,5.8318
42.06,136.21,5.9618
43.06,124.9,6.0539
44.06,102.0,6.1029
45.06,109.89,6.1596
46.06,105.83,6.2457
47.06,116.97,6.31
48.07,163.09,6.3726
49.07,106.11,6.4439
50.07,180.58,6.7035
51.07,104.31,6.7035
52.07,164.27,6.7036
53.07,121.61,6.7038
54.08,101.62,6.7038
55.08,101.26,6.7038
56.08,179.66,6.7481
57.08,111.85,6.804
58.08,120.45,6.804
59.08,114.03,6.804
60.08,100.68,6.8041
61.09,101.62,6.8041
62.09,121.39,6.8041
63.09,103.01,6.804
64.09,110.28,6.8041
65.09,101.09,6.8041
66.09,110.76,6.8041
67.1,117.75,6.804
68.1,109.48,6.8038
69.1,123.39,6.8039
70.1,106.95,6.8038
71.1,129.38,6.8038
72.1,146.99,6.804
73.1,101.95,6.8038
74.11,101.08,6.804
75.11,102.98,6.804
76.11,105.81,6.804
77.11,110.6,6.8038
78.11,189.48,6.8038
79.11,251.99,6.8042
80.11,147.84,6.8042
81.12,126.14,6.8043
82.12,113.82,6.8043
83.12,167.57,7.0965
84.12,103.69,7.1702
85.12,107.02,7.1701
86.12,104.73,7.1701
87.12,107.87,7.1703
88.12,113.74,7.1703
89.13,102.69,7.1703
90.13,101.21,7.1703
91.13,100.86,7.1703
92.13,102.69,7.1703
93.13,101.22,7.1703
94.13,153.76,7.1841
95.14,103.43,7.1841
96.14,100.63,7.1841
97.14,102.35,7.1841
98.14,101.15,7.1841
99.14,100.58,7.1841
100.14,101.24,7.184
101.14,101.06,7.184
102.15,100.88,7.184
103.15,154.99,7.1855
104.15,101.55,7.1854
105.15,105.66,7.1855
106.15,101.1,7.1855
107.15,101.04,7.1855
108.16,101.07,7.1855
109.16,100.72,7.1854
110.16,100.69,7.1854
111.16,104.44,7.1856
112.16,123.55,7.1857
113.16,134.29,7.1861
114.16,101.28,7.186
115.17,102.31,7.1859
116.17,102.43,7.186
117.17,100.78,7.1861
118.17,100.75,7.1861
119.17,101.2,7.1861
120.17,100.74,7.1861
121.17,100.76,7.1861
122.18,161.99,7.4491
123.18,104.32,7.4492
124.18,108.07,7.4492
125.18,101.31,7.449
126.18,100.88,7.4492
127.18,101.22,7.4492
128.19,100.84,7.4492
129.19,100.64,7.4492
130.19,101.26,7.4492
131.19,108.92,7.4859
132.19,101.2,7.9185
133.19,167.59,8.2063
134.19,146.11,8.3153
135.2,101.16,8.3153
136.2,100.79,8.3153
137.2,104.74,8.3153
138.2,100.94,8.3153
139.2,102.35,8.3154
140.2,118.28,8.3154
141.2,108.88,8.3154
142.21,100.57,8.3155
143.21,101.08,8.3155
144.21,100.54,8.3155
145.21,101.29,8.3156
146.21,101.31,8.3156
147.21,100.79,8.3156
148.22,101.21,8.3156
149.22,100.77,8.3156
150.22,100.82,8.3157
151.22,101.48,8.3157
152.22,100.83,8.3157
153.22,101.38,8.3157
154.22,100.85,8.3157
155.23,100.85,8.3157
156.23,101.69,8.3158
157.23,101.01,8.3158
158.23,100.95,8.3158
159.23,101.25,8.316
160.23,100.78,8.3159
161.24,101.24,8.3161
162.24,102.97,8.3161
163.24,100.69,8.3161
164.24,100.91,8.3161
165.24,100.58,8.3161
166.24,100.75,8.3161
167.24,101.36,8.3161
168.25,102.32,8.3161
169.25,101.06,8.3161
170.25,104.22,8.316
171.25,101.32,8.316
172.25,101.18,8.3162
173.25,100.84,8.3162
174.26,100.96,8.3162
175.26,100.52,8.3162
176.26,100.6,8.3162
177.26,100.94,8.3162
178.26,100.76,8.3163
179.26,100.84,8.3163
180.26,100.93,8.3163
181.27,102.83,8.3162
182.27,101.15,8.3162
183.27,101.05,8.3163
184.27,100.82,8.3162
185.27,101.23,8.3162
186.27,100.78,8.3164
187.28,101.0,8.3164
188.28,100.65,8.3164
189.28,100.65,8.3164
190.28,101.28,8.3165
191.28,100.89,8.3165
192.28,101.06,8.3166
193.28,100.95,8.3166
194.29,100.73,8.3166
195.29,101.46,8.3166
196.29,100.99,8.3166
197.29,100.97,8.3166
198.29,101.42,8.3166
199.29,100.92,8.3165
200.3,101.25,8.3165
201.3,101.38,8.3167
202.3,101.06,8.3167
203.3,101.06,8.3167
204.3,100.65,8.3167
205.3,100.77,8.3167
206.3,101.33,8.3167
207.3,100.84,8.3167
208.31,100.87,8.3167
209.31,101.15,8.3167
210.31,100.65,8.3167
211.31,101.07,8.3167
212.31,102.13,8.3167
213.31,100.71,8.3167
214.31,100.84,8.3167
215.32,101.25,8.3167
216.32,101.04,8.3167
217.32,100.88,8.3167
218.32,101.28,8.3167
219.32,100.92,8.3167
220.32,100.69,8.3167
221.32,101.3,8.3167
222.33,102.6,8.3168
223.33,102.42,8.3168
224.33,104.31,8.3168
225.33,100.91,8.3168
226.33,101.3,8.3168
227.33,100.9,8.3168
228.34,101.3,8.3168
229.34,100.87,8.3167
230.34,100.83,8.3167
231.34,101.31,8.3169
232.34,101.55,8.317
233.34,101.08,8.317
234.34,101.23,8.3169
235.34,100.84,8.3169
236.35,100.95,8.3169
237.35,101.35,8.317
238.35,100.82,8.317
