Time_Sec,CPU_Percent_Total,Memory_GB
1.0,211.78,0.1854
2.0,242.38,0.3784
3.0,245.42,0.5438
4.01,292.34,0.7692
5.01,255.42,0.8567
6.01,322.04,0.9538
7.01,308.62,0.9727
8.01,341.8,1.0066
9.01,324.56,1.1431
10.01,310.08,1.2348
11.02,257.18,1.3636
12.02,339.33,1.4774
13.02,319.49,1.6871
14.02,323.09,1.8106
15.02,344.34,2.0673
16.02,297.11,1.9929
17.02,233.34,1.6313
18.02,328.5,1.7986
19.02,375.54,1.9617
20.03,118.72,0.0206
