Time_Sec,CPU_Percent_Total,Memory_GB
1.0,204.4,0.1864
2.0,237.84,0.3807
3.0,242.79,0.5379
4.01,286.68,0.7383
5.01,245.06,0.8184
6.01,273.02,0.9298
7.01,315.01,0.9714
8.01,309.74,1.0769
9.01,340.49,1.1307
10.01,317.48,1.2235
11.02,291.63,1.3203
12.02,240.81,1.4353
13.02,339.94,1.5604
14.02,304.69,1.7402
15.02,284.78,1.8697
16.02,341.44,2.0866
17.02,335.72,2.2663
18.03,214.9,1.6719
19.03,275.0,1.8438
20.03,313.46,2.1776
21.03,351.55,2.307
22.03,345.31,2.564
23.04,326.47,2.8701
24.04,319.51,3.1588
25.04,309.97,3.3736
26.04,311.2,3.5497
27.04,303.15,3.758
28.04,309.65,3.9999
29.05,309.1,4.1458
30.05,301.87,4.3031
31.05,302.21,4.4579
32.05,303.88,4.5806
33.05,301.86,4.6957
34.05,303.72,4.8946
35.05,303.82,5.0675
36.06,300.22,5.164
37.06,306.22,5.2404
38.06,301.25,5.3339
39.06,303.69,5.5177
40.06,293.79,5.5894
41.06,257.08,5.6803
42.06,197.47,5.7716
43.07,245.07,5.93
44.07,148.91,6.0529
45.07,226.01,6.1859
46.07,237.59,6.2411
47.07,233.76,6.3185
48.07,211.57,6.411
49.07,126.06,6.4788
50.08,188.59,6.5426
51.08,223.8,6.8273
52.08,123.6,6.8793
53.08,117.96,6.8744
54.08,220.69,6.8744
55.08,203.89,6.8744
56.09,190.8,6.8743
57.09,184.98,6.8745
58.09,113.83,6.9747
59.09,134.38,6.9747
60.09,111.83,6.9747
61.09,115.55,6.9747
62.09,101.86,6.9746
63.1,103.56,6.9746
64.1,104.95,6.9748
65.1,101.72,6.9748
66.1,107.1,6.9748
67.1,121.43,6.9747
68.1,105.02,6.9747
69.11,174.85,6.9747
70.11,110.83,6.9743
71.11,174.16,6.9746
72.11,105.63,6.9746
73.11,118.86,6.9746
74.11,101.2,6.9747
75.11,114.34,6.9747
76.12,107.78,6.9747
77.12,129.76,6.9747
78.12,200.62,6.9748
79.12,310.92,6.975
80.12,207.53,6.9753
81.12,133.94,6.9754
82.12,167.93,7.2251
83.13,110.69,7.2906
84.13,104.97,7.2906
85.13,103.06,7.2906
86.13,101.9,7.2906
87.13,100.85,7.2907
88.13,101.12,7.2907
89.14,100.66,7.2907
90.14,121.05,7.2907
91.14,103.93,7.2908
92.14,151.8,7.3061
93.14,118.43,7.3061
94.14,104.98,7.3061
95.14,100.74,7.306
96.15,101.05,7.306
97.15,100.79,7.3061
98.15,103.38,7.3061
99.15,101.11,7.3061
100.15,100.65,7.3061
101.15,153.08,7.3068
102.15,100.92,7.3069
103.16,101.28,7.3067
104.16,101.07,7.3069
105.16,100.64,7.3067
106.16,100.99,7.3067
107.16,100.59,7.3067
108.16,100.75,7.3067
109.17,101.5,7.3068
110.17,145.52,7.3068
